,name,state_name,land_wind_,util_pv_te,longitude,latitude
993,Elk,Kansas,15234847.64,72095002.54,-96.24409245020094,37.45369674323355
994,Lane,Oregon,9316761.67,26955853.44,-122.84732427818179,43.938639384314214
995,Josephine,Oregon,1990542.63,8986301.86,-123.55552796658503,42.36538930046143
996,Klamath,Oregon,29276770.75,248775774.72,-121.65012848645277,42.68635999861319
997,Lampasas,Texas,13313075.34,78503268.04,-98.241459868185,31.196191191995258
998,Leon,Texas,11435980.11,113343424.35,-95.99573490861583,31.296477683664342
999,Salt Lake,Utah,594500.22,13448485.9,-111.9239267182228,40.66757002159893
1000,San Juan,Utah,56208437.75,336214877.12,-109.80456720634626,37.62601117204469
1001,Piute,Utah,3803293.14,12493667.22,-112.1269394469992,38.33645105817205
1002,Kearney,Nebraska,12132195.39,74109994.68,-98.94801120144118,40.50674888149607
1003,Johnson,Nebraska,8107154.41,41003367.56,-96.26513676735914,40.39264014388929
1004,Jefferson,Nebraska,13250499.64,71464130.95,-97.14275262832551,40.17579515179302
1005,Howard,Nebraska,11437520.93,60527028.09,-98.51712191100064,41.220031605030606
1006,Hooker,Nebraska,18038419.33,50257093.48,-101.13534257878297,41.91591453055832
1007,Norton,Kansas,17199316.16,97667367.34,-99.90341223225211,39.78437155314339
1008,Ness,Kansas,24150808.49,155852964.47,-99.91619347768099,38.479444405231035
1009,Neosho,Kansas,11486061.65,76422890.12,-95.30681530026139,37.558487180885294
1010,Nemaha,Kansas,17370974.27,74507175.42,-96.01406458146845,39.78341957693189
1011,Osage,Kansas,15865842.89,85839079.32,-95.72693375578143,38.65234054991398
1012,Reeves,Texas,42815369.0,432099892.91,-103.69317142509843,31.323111537621518
1013,Grant,Nebraska,15191215.49,30313704.5,-101.74045268887522,41.91499871278392
1014,Lincoln,South Dakota,11447620.07,70520878.87,-96.72181437386502,43.27892080122732
1015,Greeley,Nebraska,13971846.28,48757650.77,-98.52123292400407,41.567442726195935
1016,Garfield,Nebraska,11563958.39,69170543.33,-98.99140187490597,41.91435652339677
1017,McCook,South Dakota,12014132.32,72140563.22,-97.36840845895327,43.67431774036409
1018,Gosper,Nebraska,7908603.4,44261775.95,-99.83070334448948,40.51483098823116
1019,Barton,Kansas,19212217.76,126418776.33,-98.7564462278848,38.478976022871855
1020,Hall,Nebraska,8382778.62,69754916.25,-98.5021709519566,40.87255197818582
1021,Minnehaha,South Dakota,14426265.31,91911134.07,-96.7914014870946,43.67418109578819
1022,Humboldt,Iowa,9979136.04,55361248.82,-94.20717747102273,42.77641599048248
1023,Ida,Iowa,10665729.0,38048656.21,-95.51351449255883,42.38688150119822
1024,Washington,Oklahoma,7729305.88,50151993.49,-95.90437975115405,36.715232684151744
1025,Watonwan,Minnesota,9202228.47,54039685.76,-94.61404242959478,43.9784297951675
1026,Washita,Oklahoma,25425250.91,143664319.27,-98.99231267581779,35.29038524393094
1027,Archuleta,Colorado,1802006.13,4610635.4,-107.04858037590228,37.19345893920787
1028,Arapahoe,Colorado,10263883.94,80961319.41,-104.33932473813505,39.64978348201845
1029,Alamosa,Colorado,2780535.29,87422671.87,-105.78826679891988,37.57288844301312
1030,Adams,Colorado,13872030.6,146854071.05,-104.33779143914144,39.8736548567357
1031,Baca,Colorado,52887756.89,398554513.12,-102.56044799863247,37.31920714210515
1032,Cottonwood,Minnesota,13491034.35,78392333.77,-95.18112969933784,44.00708712805894
1033,Storey,Nevada,2200902.2,1496622.83,-119.52919233983579,39.44654803979129
1034,Pershing,Nevada,55701004.03,384014320.73,-118.40443081963049,40.44035603412641
1035,Nye,Nevada,159036038.3,1096347315.11,-116.47321801665068,38.046589474687394
1036,Mineral,Nevada,29738287.65,153305465.72,-118.43520715103264,38.53881071314197
1037,Valencia,New Mexico,11541175.73,139643633.47,-106.80909555270289,34.71543887861678
1038,Tulare,California,5821875.77,232424870.12,-118.80047204673772,36.220149949949786
1039,Newton,Missouri,11008188.32,64841535.4,-94.33950429726377,36.905341637905124
1040,Nodaway,Missouri,17417987.79,84956696.92,-94.88343676479639,40.360783094718386
1041,Harlan,Kentucky,1040122.6,0.0,-83.21786048646902,36.85700163928569
1042,Hardin,Kentucky,5622800.25,39975524.76,-85.96344724221132,37.697943204578245
1043,Hancock,Kentucky,2115417.13,8877409.78,-86.77796072238634,37.84147205995477
1044,Hart,Kentucky,4043926.96,19005391.78,-85.88472262194082,37.29990570742636
1045,Duplin,North Carolina,3599173.85,84571992.19,-77.93332331017557,34.93646689700025
1046,Durham,North Carolina,631749.31,12964334.04,-78.87637851525403,36.03593935097335
1047,Edgecombe,North Carolina,1556747.96,50254354.47,-77.59706041556053,35.91292187979707
1048,Forsyth,North Carolina,577644.27,13187494.27,-80.25636888282222,36.13040422949963
1049,Franklin,North Carolina,4158664.18,49639527.14,-78.28566602271592,36.08275100358882
1050,Oktibbeha,Mississippi,1224531.77,38804518.3,-88.87930312782768,33.424956951618064
1051,Panola,Mississippi,6894844.93,74056467.54,-89.95056030644447,34.36393083921052
1052,Houston,Minnesota,6365661.89,8602871.94,-91.49283805214255,43.671454024008696
1053,Pearl River,Mississippi,1202664.44,61820762.31,-89.58976686534977,30.768588191635693
1054,Queens,New York,0.0,0.0,-73.81849687196139,40.707667970065614
1055,Monroe,Michigan,5475369.92,58675325.92,-83.54137953860835,41.929599431800504
1056,Montcalm,Michigan,4855097.09,65153033.9,-85.15245174190082,43.310989757520154
1057,Midland,Michigan,1830252.69,45276099.03,-84.38804210600352,43.64683478304498
1058,Missaukee,Michigan,4184584.35,42355333.47,-85.0946436924791,44.33729275879333
1059,Lake,Illinois,42688.06,12417740.03,-88.00350730334424,42.323448694206455
1060,Knox,Illinois,13241540.79,80713574.91,-90.21325131266929,40.931801690200494
1061,Kendall,Illinois,3000501.5,33429592.14,-88.4288658122632,41.59056234195047
1062,Kankakee,Illinois,9310933.51,81930300.73,-87.86181307461266,41.13770624442231
1063,La Salle,Illinois,18073100.81,135385695.6,-88.88594695024854,41.34398821182319
1064,St. Louis,Missouri,250455.04,6275417.29,-90.44292977635946,38.640498373112635
1065,Ste. Genevieve,Missouri,5545034.98,18999130.45,-90.19528064989932,37.89376614384502
1066,St. Francois,Missouri,3804281.19,22847359.07,-90.47282311870818,37.810325519844795
1067,Ripley,Missouri,5159187.71,27231219.35,-90.86390705957166,36.6528554236791
1068,St. Charles,Missouri,2483936.09,33535666.69,-90.675035816121,38.78168187851433
1069,Moore,Tennessee,1311656.17,4100048.11,-86.35879701210877,35.28454098323516
1070,Cooper,Missouri,8578099.49,51467077.48,-92.81027026634224,38.84385184053147
1071,Cole,Missouri,4035341.74,14902296.44,-92.28162180952116,38.50549234323047
1072,Crawford,Missouri,7739771.49,21026948.3,-91.30396831206282,37.976378927645804
1073,Dallas,Missouri,7884831.67,41955121.21,-93.02364642336886,37.68040681171799
1074,Walker,Alabama,5621313.92,32666860.5,-87.29733486807987,33.80335914800767
1075,Tuscaloosa,Alabama,7691422.19,46049709.35,-87.52503348946671,33.28955453077006
1076,Guernsey,Ohio,5094558.95,8089316.65,-81.49422196413441,40.05202450936163
1077,Talladega,Alabama,4718416.76,37866808.45,-86.1659023300654,33.380081962970316
1078,Geauga,Ohio,4345939.31,32343645.39,-81.17861945290643,41.49957709764775
1079,Greene,Ohio,4411127.67,40177518.27,-83.88991871212549,39.69152224926886
1080,Fulton,Ohio,6762833.39,48927314.33,-84.13007322382846,41.60183395906021
1081,Gallia,Ohio,4235762.58,6138041.02,-82.31693956037711,38.82467860428102
1082,Covington,Mississippi,2516103.51,41141675.27,-89.55261863161348,31.633210370537842
1083,DeSoto,Mississippi,2768515.4,44054198.49,-89.9918798072955,34.87542618931722
1084,Forrest,Mississippi,1142027.28,26438652.77,-89.25783367206488,31.188874394885477
1085,Franklin,Mississippi,3784540.66,23037077.9,-90.89784250848713,31.477152145871248
1086,Franklin City,Virginia,0.0,295759.4,-76.93858064779639,36.68308693898422
1087,George,Mississippi,870437.6,32506098.83,-88.64401534999257,30.86258674503216
1088,Baltimore City,Maryland,0.0,0.0,-76.61605252100723,39.308460938802135
1089,Bennington,Vermont,1620718.03,1449166.7,-73.09294800073447,43.03543240917518
1090,Maury,Tennessee,4887474.82,24781323.36,-87.07701777410921,35.6169463568352
1091,Macon,Tennessee,3387588.85,15031242.16,-86.00724904780817,36.5320179006203
1092,Madison,Tennessee,4244607.67,49110864.18,-88.83847153607618,35.60815101584366
1093,Pike,Alabama,4333315.05,49223654.54,-85.94088651291023,31.80239225945769
1094,Fairfax City,Virginia,0.0,0.0,-77.30008630232821,38.85330812026207
1095,Montgomery,Alabama,2811528.36,65860850.85,-86.2076580922574,32.22026036510914
1096,Morgan,Alabama,3902658.56,40630736.17,-86.85292606768323,34.45345708481231
1097,Perry,Alabama,4301966.92,39470461.19,-87.29423161135635,32.63850210066717
1098,Pickens,Alabama,5042313.65,58476086.89,-88.088663783866,33.28091159683539
1099,Walthall,Mississippi,2722421.64,41027719.56,-90.10613622227736,31.14840898144405
1100,Calhoun,Mississippi,3729156.16,49082621.42,-89.33644662868147,33.93644965395484
1101,Bolivar,Mississippi,8796879.43,103388185.0,-90.8804140607287,33.7955189806078
1102,Chickasaw,Mississippi,2882407.78,46750285.25,-88.94783700060734,33.92081179088539
1103,Carroll,Mississippi,4493246.35,53075506.49,-89.92021068320835,33.448540737050266
1104,Union,Tennessee,1331449.07,684539.37,-83.83746031826236,36.287842935101224
1105,Unicoi,Tennessee,258526.87,0.0,-82.43227942483588,36.110793943798676
1106,Warren,Tennessee,3507851.09,32399358.39,-85.77848920200712,35.67872626711666
1107,Hampton,South Carolina,676478.67,45632308.57,-81.14064800018511,32.77626229535612
1108,Greenwood,South Carolina,3083508.1,29542582.63,-82.12594848917358,34.15386633771409
1109,Greenville,South Carolina,2470326.33,25001255.65,-82.37077355173626,34.89433105287835
1110,Georgetown,South Carolina,577448.77,48863405.4,-79.33522219513544,33.438002996976884
1111,Florence,South Carolina,577723.5,60119607.36,-79.70279297445578,34.02437482527765
1112,Calhoun,South Carolina,1291115.26,31105466.9,-80.78033160821956,33.674917854412975
1113,Androscoggin,Maine,1850552.63,17651537.91,-70.20639623489802,44.16584946951183
1114,White,Georgia,1174560.67,3171572.52,-83.74718388385129,34.64632842839087
1115,Cumberland,Virginia,1975068.83,21367233.57,-78.24496912207158,37.51216880802371
1116,Whitfield,Georgia,1546876.85,12349658.36,-84.96718656938333,34.80554891491194
1117,Wilcox,Georgia,1674611.61,41683450.12,-83.43224136886124,31.973387385620217
1118,Sullivan,New Hampshire,2935847.53,1491727.26,-72.22241885999615,43.36126374075635
1119,Wilkes,Georgia,3526714.6,40033664.81,-82.74321954255069,33.78193050311583
1120,Wilkinson,Georgia,2477729.88,23378704.79,-83.17128432382032,32.80238209639733
1121,Rockingham,New Hampshire,722378.63,25485366.49,-71.13034056889661,42.986315800881265
1122,Strafford,New Hampshire,927057.94,12791584.12,-71.0310103902955,43.29893308674052
1123,Hillsborough,New Hampshire,1760790.62,13216405.03,-71.71609692845017,42.91529729865842
1124,Petersburg,Virginia,52.5,949111.21,-77.39140777784793,37.2041657452301
1125,Merrimack,New Hampshire,2831173.18,11409075.44,-71.68020741410982,43.29756411069063
1126,Ouachita,Louisiana,1229500.54,45070300.07,-92.1545448569256,32.478450795101786
1127,Tama,Iowa,14569703.6,67805884.84,-92.53254729260921,42.079817892100344
1128,Hall,Georgia,1647108.04,8358413.5,-83.8196764454802,34.316885876177324
1129,Grady,Georgia,932537.33,38787723.54,-84.23441423746323,30.874654975802127
1130,Greene,Georgia,2759290.38,22378150.82,-83.16670263215718,33.57882570703043
1131,Gwinnett,Georgia,1583.58,2899572.59,-84.02353317788331,33.96169026706626
1132,Habersham,Georgia,1714317.62,4928456.41,-83.5311110882993,34.63102017652458
1133,Summers,West Virginia,1336853.78,567570.42,-80.85856762873792,37.65587820378784
1134,Ritchie,West Virginia,2829943.82,0.0,-81.06289169424116,39.17826795032274
1135,Roane,West Virginia,2930859.61,0.0,-81.34833299983474,38.71402792241009
1136,Raleigh,West Virginia,2803498.64,2646471.95,-81.24861665849453,37.77135088180504
1137,Randolph,West Virginia,3985663.12,1737058.78,-79.87580244688182,38.77472087491283
1138,Nottoway,Virginia,2386997.7,22200893.23,-78.05122848439169,37.14304348159909
1139,Orange,Virginia,2894685.67,24026330.6,-78.01342935547136,38.24627479463718
1140,Northampton,Virginia,685123.24,12305559.54,-75.9031439592862,37.35503651341281
1141,Northumberland,Virginia,1065482.42,16175994.84,-76.42499246663216,37.889446708076285
1142,Page,Virginia,1034279.97,7497581.51,-78.48416447674084,38.619969831011915
1143,Pierce,Georgia,476759.01,31412691.18,-82.21333996454756,31.358917694594073
1144,Peach,Georgia,684536.27,15271967.57,-83.82688172067397,32.56870986048198
1145,Pickens,Georgia,1674993.24,2550663.63,-84.4655692533191,34.46432683250018
1146,Oglethorpe,Georgia,3168657.34,36152998.43,-83.08059419936966,33.88069501467818
1147,Paulding,Georgia,1214416.28,8827666.99,-84.86718504877037,33.920226130461046
1148,Carroll,Georgia,3457137.08,30534865.67,-85.07973993476465,33.58278243045112
1149,Catoosa,Georgia,616084.31,5586436.82,-85.13809726186851,34.9036001364568
1150,Candler,Georgia,325745.17,24050051.63,-82.07370821183265,32.403472128571444
1151,Choctaw,Mississippi,2304100.43,28922879.41,-89.24837820137554,33.34729143163461
1152,Wilkinson,Mississippi,4571227.57,41610455.07,-91.31092314004346,31.161051113775326
1153,Sagadahoc,Maine,459928.73,9736687.57,-69.86071918244099,43.97229964701743
1154,Poweshiek,Iowa,12897307.69,54217574.31,-92.53143075589435,41.68643769403253
1155,Polk,Iowa,5303875.97,44559175.1,-93.57344103560096,41.68543356602618
1156,Chesapeake,Virginia,251349.34,12726742.11,-76.30240123963466,36.67780956911041
1157,Winston,Mississippi,2777143.71,39198844.25,-89.03443492321597,33.08848942818607
1158,Fleming,Kentucky,4393109.84,12818864.74,-83.69666651265464,38.370078286168194
1159,Fayette,Kentucky,1975515.0,19388674.74,-84.45870230456576,38.04229169614638
1160,Estill,Kentucky,1616163.85,2909638.9,-83.96441147025378,37.6924604537896
1161,Elliott,Kentucky,1772057.13,0.0,-83.097596624574,38.11787530882482
1162,Edmonson,Kentucky,1931717.5,9429006.01,-86.23849403792252,37.20873835529591
1163,Boone,Indiana,7829147.44,52105920.23,-86.4687141320618,40.05080796465215
1164,Brown,Indiana,1989547.09,6134617.14,-86.22737577720827,39.196201431621915
1165,Carroll,Indiana,6722159.59,44353314.03,-86.56348159418057,40.58284780742023
1166,Cass,Indiana,7288854.4,46393936.49,-86.34598454375646,40.76149608684577
1167,Clark,Indiana,2727691.23,26805117.53,-85.7070778352891,38.47741787654983
1168,Menifee,Kentucky,934614.15,211377.29,-83.59890088478016,37.94136028293095
1169,Henry,Tennessee,5058778.05,45145052.06,-88.30132126661381,36.331729183639965
1170,Lincoln,North Carolina,2027015.78,23588308.73,-81.22401116426411,35.48618081511298
1171,Lenoir,North Carolina,1809640.59,38539002.13,-77.64165968511485,35.23907251229795
1172,Lee,North Carolina,1389051.06,23103458.65,-79.17152811174216,35.474980279411064
1173,Jones,North Carolina,1254473.36,31617178.3,-77.35540180744235,35.022232407660816
1174,Johnston,North Carolina,3082585.44,76162877.98,-78.36568553158443,35.51760207957304
1175,Metcalfe,Kentucky,3816089.75,13158618.2,-85.62916763581086,36.99048386550235
1176,Van Buren,Tennessee,1841768.68,14839695.14,-85.45257063746217,35.6960045978203
1177,Washington,Tennessee,1943204.37,7327266.83,-82.49746293661298,36.29331133485609
1178,Hardin,Tennessee,4136552.13,31473851.97,-88.18450899265824,35.198658655763104
1179,Lenawee,Michigan,7698254.4,79904354.2,-84.06637056957155,41.895120021500006
1180,Livingston,Michigan,1696072.45,39241196.68,-83.91152939265079,42.602928906587685
1181,Posey,Indiana,5371267.93,45821086.81,-87.86843946209916,38.02191372018878
1182,Pike,Indiana,4007544.93,33243633.99,-87.23217194093772,38.3987803759627
1183,Macomb,Michigan,1132484.84,23442803.34,-82.93230436565909,42.6958197896045
1184,Porter,Indiana,3341525.91,37048556.01,-87.06719656987346,41.46039653812718
1185,Parke,Indiana,5838561.9,41070627.48,-87.2063492403867,39.773631691477604
1186,Perry,Indiana,2665264.03,5735538.13,-86.6380108255819,38.07962754065162
1187,Grayson,Kentucky,5800078.09,23467012.13,-86.3438403173632,37.46079112383469
1188,Green,Kentucky,3456760.05,13923350.77,-85.55314877677682,37.26395465428134
1189,Grant,Kentucky,3548940.41,2940658.41,-84.62453242845194,38.64884101092812
1190,Graves,Kentucky,7788299.95,61823472.25,-88.65119441388416,36.72303645852249
1191,Greenup,Kentucky,2256988.49,3430063.97,-82.92235482065124,38.545633550279355
1192,Granville,North Carolina,4544030.19,50960247.36,-78.65301643731632,36.303983170283026
1193,Graham,North Carolina,278971.99,0.0,-83.83353597778984,35.35014429081444
1194,Gaston,North Carolina,1192669.35,21333205.74,-81.1801686119617,35.29444477596121
1195,Greene,North Carolina,1282721.71,26020918.93,-77.6755370777801,35.485193660194376
1196,Schuyler,Missouri,5944354.91,23945199.62,-92.52092090653709,40.47025351759735
1197,Saline,Missouri,11736741.82,85728141.77,-93.20224408682348,39.1365363282893
1198,Scotland,Missouri,7617694.93,46574335.29,-92.14705098077582,40.45257884001751
1199,Chariton,Missouri,10586505.32,81347893.82,-92.96252835833192,39.51454728318802
1200,Moultrie,Illinois,6994958.96,43002244.41,-88.61933217819964,39.64147392949121
1201,Christian,Missouri,5791906.68,27121880.76,-93.18884450065802,36.96953486768888
1202,Clark,Missouri,7633932.84,52860955.18,-91.73837192161939,40.41035325397511
1203,St. Louis City,Missouri,0.0,17091.26,-90.24511532592017,38.635745230646066
