,name,state_name,dist_wind_,land_wind_,com_pv_tec,resid_pv_t,util_pv_te,longitude,latitude
1120,Wilkinson,Georgia,2943927.39,2477729.88,43995.39,17826.9,23378704.79,-83.17128432382032,32.80238209639733
1121,Rockingham,New Hampshire,10304302.02,722378.63,859031.14,525814.48,25485366.49,-71.13034056889661,42.986315800881265
1122,Strafford,New Hampshire,4978112.96,927057.94,285224.52,166492.44,12791584.12,-71.0310103902955,43.29893308674052
1123,Hillsborough,New Hampshire,11296653.24,1760790.62,856479.4,544850.09,13216405.03,-71.71609692845017,42.91529729865842
1124,Petersburg,Virginia,419309.36,52.5,106799.55,38911.02,949111.21,-77.39140777784793,37.2041657452301
1125,Merrimack,New Hampshire,11580044.12,2831173.18,431578.86,206824.45,11409075.44,-71.68020741410982,43.29756411069063
1126,Ouachita,Louisiana,5936556.49,1229500.54,713746.84,332410.13,45070300.07,-92.1545448569256,32.478450795101786
1127,Tama,Iowa,13723638.31,14569703.6,46025.09,48027.4,67805884.84,-92.53254729260921,42.079817892100344
1128,Hall,Georgia,3813961.47,1647108.04,478290.69,341986.31,8358413.5,-83.8196764454802,34.316885876177324
1129,Grady,Georgia,4784925.98,932537.33,41886.1,43471.9,38787723.54,-84.23441423746323,30.874654975802127
1130,Greene,Georgia,3120219.78,2759290.38,69039.35,39401.62,22378150.82,-83.16670263215718,33.57882570703043
1131,Gwinnett,Georgia,2879964.08,1583.58,1882145.22,1596458.19,2899572.59,-84.02353317788331,33.96169026706626
1132,Habersham,Georgia,2379658.71,1714317.62,105765.39,85301.03,4928456.41,-83.5311110882993,34.63102017652458
1133,Summers,West Virginia,2504685.94,1336853.78,22418.59,27906.75,567570.42,-80.85856762873792,37.65587820378784
1134,Ritchie,West Virginia,4991749.41,2829943.82,13891.45,18951.94,0.0,-81.06289169424116,39.17826795032274
1135,Roane,West Virginia,4776766.9,2930859.61,43138.81,24913.98,0.0,-81.34833299983474,38.71402792241009
1136,Raleigh,West Virginia,5413671.5,2803498.64,224178.27,163898.36,2646471.95,-81.24861665849453,37.77135088180504
1137,Randolph,West Virginia,8683400.83,3985663.12,33563.17,58575.77,1737058.78,-79.87580244688182,38.77472087491283
1138,Nottoway,Virginia,3450248.16,2386997.7,38088.58,28795.83,22200893.23,-78.05122848439169,37.14304348159909
1139,Orange,Virginia,3557105.79,2894685.67,103585.95,79052.39,24026330.6,-78.01342935547136,38.24627479463718
1140,Northampton,Virginia,4480390.1,685123.24,35322.33,31995.59,12305559.54,-75.9031439592862,37.35503651341281
1141,Northumberland,Virginia,5004587.01,1065482.42,29218.96,36299.45,16175994.84,-76.42499246663216,37.889446708076285
1142,Page,Virginia,2747109.33,1034279.97,45717.0,48786.22,7497581.51,-78.48416447674084,38.619969831011915
1143,Pierce,Georgia,4107370.27,476759.01,56894.84,37839.05,31412691.18,-82.21333996454756,31.358917694594073
1144,Peach,Georgia,1671469.19,684536.27,69461.41,50269.17,15271967.57,-83.82688172067397,32.56870986048198
1145,Pickens,Georgia,2381245.67,1674993.24,72888.06,68964.74,2550663.63,-84.4655692533191,34.46432683250018
1146,Oglethorpe,Georgia,2928722.35,3168657.34,39693.77,31888.66,36152998.43,-83.08059419936966,33.88069501467818
1147,Paulding,Georgia,2436330.48,1214416.28,178179.14,325318.75,8827666.99,-84.86718504877037,33.920226130461046
1148,Carroll,Georgia,6014339.42,3457137.08,221970.5,230543.89,30534865.67,-85.07973993476465,33.58278243045112
1149,Catoosa,Georgia,1658369.16,616084.31,74410.77,147817.45,5586436.82,-85.13809726186851,34.9036001364568
1150,Candler,Georgia,3220101.34,325745.17,41885.88,15430.83,24050051.63,-82.07370821183265,32.403472128571444
1151,Choctaw,Mississippi,4768779.29,2304100.43,18561.12,20170.14,28922879.41,-89.24837820137554,33.34729143163461
1152,Wilkinson,Mississippi,5133469.3,4571227.57,21611.94,16467.87,41610455.07,-91.31092314004346,31.161051113775326
1153,Sagadahoc,Maine,3203111.48,459928.73,103273.53,63544.07,9736687.57,-69.86071918244099,43.97229964701743
1154,Poweshiek,Iowa,11221928.84,12897307.69,82230.03,55585.68,54217574.31,-92.53143075589435,41.68643769403253
1155,Polk,Iowa,13919835.09,5303875.97,671198.47,867176.36,44559175.1,-93.57344103560096,41.68543356602618
1156,Chesapeake,Virginia,3587215.62,251349.34,553552.35,428213.11,12726742.11,-76.30240123963466,36.67780956911041
1157,Winston,Mississippi,5861555.67,2777143.71,54599.65,41359.52,39198844.25,-89.03443492321597,33.08848942818607
1158,Fleming,Kentucky,3566731.91,4393109.84,36384.33,25014.26,12818864.74,-83.69666651265464,38.370078286168194
1159,Fayette,Kentucky,3360228.6,1975515.0,614931.92,628056.07,19388674.74,-84.45870230456576,38.04229169614638
1160,Estill,Kentucky,1680929.29,1616163.85,21352.41,25819.09,2909638.9,-83.96441147025378,37.6924604537896
1161,Elliott,Kentucky,1961550.54,1772057.13,2573.51,11033.9,0.0,-83.097596624574,38.11787530882482
1162,Edmonson,Kentucky,1645430.61,1931717.5,48180.89,27744.08,9429006.01,-86.23849403792252,37.20873835529591
1163,Boone,Indiana,10964670.55,7829147.44,77502.63,161081.72,52105920.23,-86.4687141320618,40.05080796465215
1164,Brown,Indiana,3036646.77,1989547.09,17050.38,40908.35,6134617.14,-86.22737577720827,39.196201431621915
1165,Carroll,Indiana,8568386.54,6722159.59,59172.3,59104.02,44353314.03,-86.56348159418057,40.58284780742023
1166,Cass,Indiana,8848160.46,7288854.4,148345.33,111533.88,46393936.49,-86.34598454375646,40.76149608684577
1167,Clark,Indiana,4546452.94,2727691.23,258146.48,263211.7,26805117.53,-85.7070778352891,38.47741787654983
1168,Menifee,Kentucky,1290328.29,934614.15,2049.09,12062.64,211377.29,-83.59890088478016,37.94136028293095
1169,Henry,Tennessee,8470111.47,5058778.05,90077.34,70171.99,45145052.06,-88.30132126661381,36.331729183639965
1170,Lincoln,North Carolina,2417202.65,2027015.78,206032.03,191065.99,23588308.73,-81.22401116426411,35.48618081511298
1171,Lenoir,North Carolina,5002063.04,1809640.59,209696.73,100291.54,38539002.13,-77.64165968511485,35.23907251229795
1172,Lee,North Carolina,2846486.62,1389051.06,94359.0,115064.86,23103458.65,-79.17152811174216,35.474980279411064
1173,Jones,North Carolina,3529888.1,1254473.36,12218.38,18489.79,31617178.3,-77.35540180744235,35.022232407660816
1174,Johnston,North Carolina,10296211.59,3082585.44,433396.77,356168.29,76162877.98,-78.36568553158443,35.51760207957304
1175,Metcalfe,Kentucky,3696291.64,3816089.75,72444.88,23901.2,13158618.2,-85.62916763581086,36.99048386550235
1176,Van Buren,Tennessee,2358458.65,1841768.68,5853.95,12937.87,14839695.14,-85.45257063746217,35.6960045978203
1177,Washington,Tennessee,4169116.99,1943204.37,318891.15,259592.5,7327266.83,-82.49746293661298,36.29331133485609
1178,Hardin,Tennessee,7364310.92,4136552.13,48870.32,64683.17,31473851.97,-88.18450899265824,35.198658655763104
1179,Lenawee,Michigan,16103613.86,7698254.4,329707.08,250825.8,79904354.2,-84.06637056957155,41.895120021500006
1180,Livingston,Michigan,9801004.15,1696072.45,562386.71,468570.06,39241196.68,-83.91152939265079,42.602928906587685
1181,Posey,Indiana,6398707.79,5371267.93,167783.24,85730.72,45821086.81,-87.86843946209916,38.02191372018878
1182,Pike,Indiana,5090785.98,4007544.93,54545.82,34933.53,33243633.99,-87.23217194093772,38.3987803759627
1183,Macomb,Michigan,8724101.19,1132484.84,2029959.88,1749119.83,23442803.34,-82.93230436565909,42.6958197896045
1184,Porter,Indiana,9259105.23,3341525.91,431439.51,463620.93,37048556.01,-87.06719656987346,41.46039653812718
1185,Parke,Indiana,7194745.04,5838561.9,18973.91,41152.13,41070627.48,-87.2063492403867,39.773631691477604
1186,Perry,Indiana,5356937.78,2665264.03,90857.32,53067.08,5735538.13,-86.6380108255819,38.07962754065162
1187,Grayson,Kentucky,4727283.41,5800078.09,136825.44,53528.02,23467012.13,-86.3438403173632,37.46079112383469
1188,Green,Kentucky,2325617.3,3456760.05,55118.88,26460.19,13923350.77,-85.55314877677682,37.26395465428134
1189,Grant,Kentucky,2709374.9,3548940.41,77866.65,35865.09,2940658.41,-84.62453242845194,38.64884101092812
1190,Graves,Kentucky,8957268.78,7788299.95,276732.97,89869.85,61823472.25,-88.65119441388416,36.72303645852249
1191,Greenup,Kentucky,3006901.62,2256988.49,93730.68,69615.58,3430063.97,-82.92235482065124,38.545633550279355
1192,Granville,North Carolina,5780548.12,4544030.19,196976.15,107214.56,50960247.36,-78.65301643731632,36.303983170283026
1193,Graham,North Carolina,1336320.98,278971.99,21026.63,18329.6,0.0,-83.83353597778984,35.35014429081444
1194,Gaston,North Carolina,3116194.69,1192669.35,620561.95,414818.24,21333205.74,-81.1801686119617,35.29444477596121
1195,Greene,North Carolina,3248434.93,1282721.71,13120.75,28649.04,26020918.93,-77.6755370777801,35.485193660194376
1196,Schuyler,Missouri,4545322.75,5944354.91,9856.07,11474.53,23945199.62,-92.52092090653709,40.47025351759735
1197,Saline,Missouri,9709897.89,11736741.82,169818.63,55003.27,85728141.77,-93.20224408682348,39.1365363282893
1198,Scotland,Missouri,5207151.61,7617694.93,10124.23,12455.29,46574335.29,-92.14705098077582,40.45257884001751
1199,Chariton,Missouri,8701918.59,10586505.32,87270.38,20964.55,81347893.82,-92.96252835833192,39.51454728318802
1200,Moultrie,Illinois,5964788.88,6994958.96,37432.38,43411.55,43002244.41,-88.61933217819964,39.64147392949121
1201,Christian,Missouri,10476454.5,5791906.68,148324.48,231579.14,27121880.76,-93.18884450065802,36.96953486768888
1202,Clark,Missouri,6299876.4,7633932.84,30395.98,20847.58,52860955.18,-91.73837192161939,40.41035325397511
1203,St. Louis City,Missouri,2643292.86,0.0,938122.91,353443.27,17091.26,-90.24511532592017,38.635745230646066
1204,Mercer,Illinois,9716545.0,10793919.81,69486.96,52393.12,63244282.98,-90.74140693678382,41.20532642990667
1205,Monroe,Illinois,5623380.65,2587121.89,61175.8,110808.1,39137989.8,-90.17736267093804,38.27852875464336
1206,Montgomery,Illinois,13574557.3,13988841.66,66658.37,78510.65,89205816.81,-89.47888045656488,39.23101407830004
1207,Morgan,Illinois,10489574.25,10164151.37,44150.46,94040.23,68882274.13,-90.20148332854934,39.7155543697881
1208,Washington,Maryland,7451304.95,2190183.36,415889.68,275304.14,19586414.42,-77.81409110548927,39.60366020366793
1209,Carbon,Pennsylvania,4903677.88,2660619.59,160777.64,126686.68,7427651.26,-75.70869962142154,40.91829904309878
1210,Wicomico,Maryland,8089275.29,734706.24,243423.82,182257.17,29237328.34,-75.6189436410782,38.37312199826577
1211,Coahoma,Mississippi,4310929.11,4559273.24,56261.52,47153.0,60489928.2,-90.60266282834895,34.2291600731263
1212,Clay,Mississippi,3406505.76,1428902.34,43170.81,47583.99,36542006.21,-88.78158023119991,33.65568065781675
1213,Sumter,Alabama,4831228.3,4493900.97,60552.19,23288.61,77869966.82,-88.19879360700902,32.59102735797789
1214,Clarke,Mississippi,5331454.63,3844173.34,38862.27,39063.35,56830438.68,-88.68939424164978,32.04136950884436
1215,Claiborne,Mississippi,3120104.76,3299087.87,8761.87,13648.76,37011585.26,-90.91178370806071,31.97375751665857
1216,Russell,Alabama,3713163.55,3132898.92,119387.45,100248.21,53581272.98,-85.18500413585838,32.28838723649156
1217,Randolph,Alabama,5609116.59,5287213.68,95147.84,51039.39,24073788.84,-85.45907088076095,33.293784579653355
1218,Shelby,Alabama,7744364.05,3936115.96,533805.77,477827.33,37841866.75,-86.66065855697111,33.264283414381644
1219,Copiah,Mississippi,6637780.5,5960551.27,53926.94,53730.53,66122568.6,-90.44882302364601,31.86923268572405
1220,St. Clair,Alabama,5219322.71,4013301.56,273332.04,188353.18,25066355.96,-86.31471495463921,33.71564219257443
1221,Monroe,Mississippi,7158668.56,3590890.39,131266.32,79463.47,62740087.56,-88.48044693198608,33.892296251381396
1222,Trousdale,Tennessee,1112204.4,988517.78,12363.79,15588.5,3848120.1,-86.15675990252659,36.39203779631373
1223,Chesterfield,Virginia,3915827.64,1009888.88,841202.32,682150.5,25283995.28,-77.58783308925608,37.378641364167585
1224,Horry,South Carolina,15103298.95,449923.43,1876404.25,568512.68,71460594.1,-78.99700892091995,33.921616144560964
1225,Jasper,South Carolina,3979918.14,446509.53,49395.78,44559.61,38632528.25,-81.03271218738179,32.43790586920942
1226,Kershaw,South Carolina,6497748.35,3648289.48,69270.4,149891.77,61189761.33,-80.59026653311346,34.33872931721727
1227,Lancaster,South Carolina,5035595.9,4154648.64,90807.05,181049.88,44284451.87,-80.70540292304813,34.68668283541021
1228,Clarke,Virginia,2459935.37,2005172.79,46140.0,33265.55,13484289.18,-77.9965435834773,39.11226812065285
1229,Orange,Vermont,8724548.67,4181846.7,70917.96,52924.5,1042338.96,-72.37691631284534,44.00567198786693
1230,Hardin,Iowa,10818582.35,11804792.82,76908.55,52363.57,66896581.6,-93.24039927572944,42.38383681747248
1231,Spalding,Georgia,2381526.01,827831.39,164726.39,127853.0,15666274.77,-84.28428478114216,33.26089634148617
1232,Culpeper,Virginia,3604824.23,2869357.44,126730.19,99464.35,28596628.1,-77.95599425963724,38.486125449902005
1233,Washington,Georgia,5478182.53,3455790.73,86522.63,33639.18,58347719.16,-82.79589213169557,32.96951333924837
1234,LaGrange,Indiana,7952969.71,2355528.83,153272.62,84704.21,38130468.31,-85.42651927995138,41.64261093236819
1235,Warren,Georgia,2420240.92,1999129.9,34635.11,9094.27,27701815.39,-82.67671811745215,33.408912334245464
1236,Webster,Georgia,1819202.41,1538620.29,5627.7,3420.2,18437345.56,-84.55104250363344,32.04665525821756
1237,Wayne,Georgia,4851000.1,452837.8,85307.22,48152.96,50624970.16,-81.91678528439814,31.551454928227468
1238,Wheeler,Georgia,2537489.86,471638.94,13893.84,7049.67,29317182.39,-82.7246041230143,32.117062938563485
1239,Isle of Wight,Virginia,4393978.86,1037788.89,97307.58,76789.53,26504638.11,-76.72661555644555,36.890794033812625
1240,District of Columbia,District of Columbia,1215472.75,0.0,2206934.58,156982.18,0.0,-77.01468102314867,38.909915422556026
1241,Highland,Virginia,3941283.26,2092945.25,5271.84,6627.66,585699.06,-79.56853780255152,38.3623279290429
1242,Gordon,Georgia,3232131.54,2440059.05,231309.75,99870.56,19638384.31,-84.8757137279904,34.50336746242651
1243,King and Queen,Virginia,3583813.52,1766873.54,22043.73,15682.71,27648652.48,-76.89783318669274,37.72275052100764
1244,James City,Virginia,1344855.37,172179.39,158460.95,135411.29,6084370.2,-76.7800985919285,37.32502767208363
1245,Gilmer,Georgia,3281239.77,1763511.59,43389.51,60370.56,326592.58,-84.45546910233438,34.69145872542959
1246,King George,Virginia,2095174.34,856998.91,53124.14,48012.12,11339730.21,-77.15745475134788,38.27296701165298
1247,Fulton,Georgia,5258131.79,451192.8,2643333.86,1242681.04,7450105.92,-84.46696150543202,33.79036752514743
1248,Lauderdale,Tennessee,5108571.85,2522612.5,60755.97,49376.55,38586046.21,-89.63140246165749,35.76088315172749
1249,Glynn,Georgia,2739323.18,119218.7,311884.41,169379.24,18690259.39,-81.54629249979072,31.23528694646116
1250,Glascock,Georgia,1507800.41,892687.93,9879.06,4266.37,10699570.7,-82.61075769221974,33.22930875021549
1251,Patrick,Virginia,5774515.46,3926522.94,83160.96,40977.85,3228503.38,-80.28437125303081,36.67832273366584
1252,Pittsylvania,Virginia,11245174.77,10328336.97,184012.97,151269.74,53612233.89,-79.39711673343679,36.821345462383796
1253,Powhatan,Virginia,2005393.67,1982619.0,61909.73,73188.28,21085524.53,-77.91503575539691,37.5502486347931
1254,Prince Edward,Virginia,3868475.68,2681901.62,49336.64,35132.99,21017117.77,-78.44108246056747,37.22429532770144
1255,Prince George,Virginia,3352541.55,839283.18,73026.25,58722.35,24218752.34,-77.2290993375556,37.18068842372745
1256,Quitman,Georgia,738653.41,912403.85,11411.68,3833.67,8418862.23,-85.01867290291769,31.86750909561822
1257,Putnam,Georgia,2227788.43,2549754.36,71105.32,48187.35,18405748.76,-83.37282860510733,33.32178958465646
1258,Pulaski,Georgia,2254985.71,921279.68,35792.11,18538.93,25643462.51,-83.47641108665992,32.23279241376369
1259,Norfolk,Massachusetts,5504075.29,0.0,2000562.63,998366.68,5810301.37,-71.21356830201849,42.15964901367045
1260,Polk,Georgia,2915944.57,2508115.0,133085.23,78984.22,14702305.98,-85.18810808543392,34.00178305455298
1261,Pike,Georgia,2537332.75,1707566.64,33113.76,40105.44,19217800.12,-84.38925278056867,33.0922786435287
1262,Cherokee,Georgia,2953857.52,1765184.05,487784.59,547180.1,6501070.65,-84.47636343889576,34.243904890969425
1263,Chattooga,Georgia,2507293.27,2049620.66,77219.88,45281.47,9006281.9,-85.34526435792104,34.47499791261628
1264,Chattahoochee,Georgia,532282.06,1251740.39,10834.57,4504.9,1740512.66,-84.7871365663612,32.34698716050583
1265,Chatham,Georgia,2959912.72,40463.65,883791.28,540671.03,8978992.37,-81.13359854056556,32.00869233907451
1266,Clarke,Georgia,806997.39,152090.51,301461.67,135541.16,5062172.3,-83.36740575908713,33.95131053899979
1267,Bedford,Virginia,8043668.98,5845170.68,210016.61,172270.11,11885861.56,-79.52418538007763,37.31495148478721
1268,Alleghany,Virginia,4144471.65,797935.44,45622.2,41893.65,0.0,-80.00698146894167,37.78761295232299
1269,Jackson,Florida,9417441.33,3425199.73,347200.08,97130.92,95197292.55,-85.21550007187311,30.795446847984426
1270,Charlottesville,Virginia,59553.48,0.0,136941.77,53741.12,0.0,-78.48552126380105,38.037525643336565
1271,Garrard,Kentucky,2487696.84,3044519.2,29046.14,41670.57,8746986.03,-84.53759463717175,37.639516147011825
1272,Floyd,Kentucky,2092131.05,929339.2,85714.66,64450.26,119266.61,-82.74569564525912,37.557208531873755
1273,Franklin,Kentucky,2046636.6,1505538.73,122917.96,133979.78,7249146.28,-84.87703529125442,38.23909479182781
1274,Fulton,Kentucky,2163433.66,1346966.04,58340.17,13883.94,20741817.72,-89.18724993953482,36.55406001299502
1275,Gallatin,Kentucky,1029472.46,1014984.09,17085.45,13229.22,2551868.13,-84.85919593567492,38.75689503339214
1276,Amelia,Virginia,3383029.92,2962503.71,24737.35,27574.82,29943293.42,-77.97627168320747,37.33615780797581
1277,Allen,Indiana,15736639.64,7121473.4,927460.59,760635.47,62109488.09,-85.06655758868511,41.09087080350807
1278,Adams,Indiana,7970511.66,5966777.23,58192.14,97259.22,40848294.39,-84.93662464832447,40.74567249915197
1279,Benton,Indiana,6909847.97,9469889.03,47965.88,23217.49,53148790.07,-87.3109055422655,40.606257136567734
1280,Bartholomew,Indiana,6473685.84,5245045.38,229488.08,191739.64,41242194.46,-85.89763367597301,39.20592745315272
1281,Blackford,Indiana,3973131.53,2873050.79,77713.58,37138.8,19584319.49,-85.32484106067757,40.4735852986375
1282,Mecklenburg,North Carolina,4689307.32,63897.9,1535486.31,1578095.86,10368980.24,-80.83280199825766,35.24678995017029
